PublicationDate,countryName,reportingYear,featureType,unit,featureValue
2025/12/15,Netherlands,2020,NaturalGas,TJ,499490.904966
2025/12/15,Spain,2017,OtherSolidFuels,TJ,35982.159999999996
2025/12/15,Finland,2019,Lignite,TJ,0
2025/12/15,Slovenia,2019,Coal,TJ,1075.061
2025/12/15,Netherlands,2023,LiquidFuels,TJ,3535.724918
2025/12/15,Spain,2024,SO2,tonnes,7306.898539999998
2025/12/15,Hungary,2021,DUST,tonnes,57.598945
2025/12/15,Belgium,2021,Lignite,TJ,0
2025/12/15,Finland,2022,NaturalGas,TJ,15924.048499999999
2025/12/15,Denmark,2017,Lignite,TJ,0
2025/12/15,Cyprus,2023,NaturalGas,TJ,0
2025/12/15,Croatia,2023,Peat,TJ,0
2025/12/15,Croatia,2018,Lignite,TJ,0
2025/12/15,Spain,2018,DUST,tonnes,3422.279670000001
2025/12/15,Germany,2016,Coal,TJ,905563.1799999998
2025/12/15,Poland,2022,LiquidFuels,TJ,49640.717
2025/12/15,Hungary,2018,OtherGases,TJ,23631.5
2025/12/15,Belgium,2019,Installed capacity,MW,20422.413
2025/12/15,Italy,2017,DUST,tonnes,877.003215835
2025/12/15,Greece,2023,NOX,tonnes,32508.560000000005
2025/12/15,Serbia,2022,LiquidFuels,TJ,7157.549999999999
2025/12/15,Denmark,2024,Biomass,TJ,68296.479
2025/12/15,Serbia,2020,Peat,TJ,0
2025/12/15,Hungary,2017,Coal,TJ,4609.969999999999
2025/12/15,Italy,2019,SO2,tonnes,12738.829209
2025/12/15,Netherlands,2021,OtherGases,TJ,237834.941741
2025/12/15,Netherlands,2017,OtherSolidFuels,TJ,3252.2300000000005
2025/12/15,Romania,2019,SO2,tonnes,28519.36499999999
2025/12/15,Slovakia,2019,Installed capacity,MW,9640.837999999998
2025/12/15,Cyprus,2021,Lignite,TJ,0
2025/12/15,Estonia,2019,LiquidFuels,TJ,359.4406
2025/12/15,Sweden,2016,NOX,tonnes,10771.214901
2025/12/15,Ireland,2022,NaturalGas,TJ,118258.33
2025/12/15,Belgium,2023,NaturalGas,TJ,107587.388424093
2025/12/15,Italy,2019,NOX,tonnes,35948.11141
2025/12/15,Finland,2024,OtherGases,TJ,7854.620000000001
2025/12/15,Finland,2020,Biomass,TJ,56161.4
2025/12/15,Latvia,2017,LiquidFuels,TJ,1.8399999999999999
2025/12/15,Hungary,2022,OtherSolidFuels,TJ,639.1120000000001
2025/12/15,Czechia,2020,SO2,tonnes,30503.72569700001
2025/12/15,Poland,2019,NOX,tonnes,120860.80099999999
2025/12/15,Italy,2019,OtherSolidFuels,TJ,7044.671562
2025/12/15,Spain,2019,NaturalGas,TJ,498341.6544726999
2025/12/15,Finland,2023,NaturalGas,TJ,15113.818500000001
2025/12/15,Austria,2019,Coal,TJ,7756.105524
2025/12/15,Finland,2019,Installed capacity,MW,31211.4
2025/12/15,Bulgaria,2020,Installed capacity,MW,21804
2025/12/15,Austria,2024,SO2,tonnes,1774.4032999999997
2025/12/15,Poland,2024,OtherSolidFuels,TJ,0
2025/12/15,Denmark,2019,OtherGases,TJ,20138.2722
2025/12/15,Luxembourg,2024,LiquidFuels,TJ,0
2025/12/15,Serbia,2022,OtherGases,TJ,4832.43
2025/12/15,Estonia,2017,NaturalGas,TJ,3890.7100000000005
2025/12/15,Bulgaria,2018,NaturalGas,TJ,31111
2025/12/15,Malta,2022,NOX,tonnes,552.23
2025/12/15,Latvia,2021,SO2,tonnes,135.236
2025/12/15,Malta,2018,LiquidFuels,TJ,221.73000000000002
2025/12/15,Estonia,2019,OtherSolidFuels,TJ,45835
2025/12/15,Croatia,2021,NOX,tonnes,3264.3720000000003
2025/12/15,Luxembourg,2016,OtherSolidFuels,TJ,0
2025/12/15,Slovenia,2022,DUST,tonnes,72.34920000000002
2025/12/15,Ireland,2017,SO2,tonnes,3939.6710000000007
2025/12/15,Croatia,2020,Installed capacity,MW,4247.892
2025/12/15,Latvia,2018,OtherGases,TJ,0
2025/12/15,Estonia,2024,Installed capacity,MW,8854.244
2025/12/15,Malta,2016,LiquidFuels,TJ,7328.490000000001
2025/12/15,Croatia,2023,SO2,tonnes,491.253
2025/12/15,Malta,2019,NaturalGas,TJ,14500
2025/12/15,Malta,2022,LiquidFuels,TJ,660.21
2025/12/15,Cyprus,2016,OtherGases,TJ,0
2025/12/15,Malta,2017,OtherGases,TJ,0
2025/12/15,Malta,2019,Coal,TJ,0
2025/12/15,Malta,2021,NaturalGas,TJ,14690
2025/12/15,Luxembourg,2021,Biomass,TJ,0
2025/12/15,Luxembourg,2019,Coal,TJ,0
2025/12/15,Luxembourg,2020,OtherGases,TJ,0
2025/12/15,Luxembourg,2016,LiquidFuels,TJ,0
2025/12/15,Netherlands,2018,OtherSolidFuels,TJ,4067.4710999999998
2025/12/15,Greece,2021,Lignite,TJ,64174
2025/12/15,Slovenia,2022,Lignite,TJ,25095.206
2025/12/15,Romania,2017,Biomass,TJ,2744.67
2025/12/15,Hungary,2021,LiquidFuels,TJ,684.991
