PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2025/12/15,Netherlands,2014,,,Naphthalene,160
2025/12/15,Finland,2017,4,Chemical industry,Hydro-fluorocarbons (HFCS),126
2025/12/15,Italy,2017,1,Energy sector,Zinc and compounds (as Zn),10990
2025/12/15,France,2017,8,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),2051000
2025/12/15,Spain,2019,2,Production and processing of metals,Carbon dioxide (CO2),6715000000
2025/12/15,Portugal,2012,,,Chlorine and inorganic compounds (as HCl),21800
2025/12/15,Czechia,2022,3,Mineral industry,Carbon dioxide (CO2) excluding biomass,3174530101
2025/12/15,France,2023,5,Waste and wastewater management,Chromium and compounds (as Cr),576
2025/12/15,Switzerland,2012,4,Chemical industry,Hydrochlorofluorocarbons (HCFCs),336
2025/12/15,Netherlands,2012,,,Zinc and compounds (as Zn),548
2025/12/15,Belgium,2008,2,Production and processing of metals,Trichloroethylene (TRI),23000
2025/12/15,Bulgaria,2008,8,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),127000
2025/12/15,Spain,2010,3,Mineral industry,Sulphur oxides (SOX),10198000
2025/12/15,Portugal,2019,2,Production and processing of metals,Arsenic and compounds (as As),51
2025/12/15,Belgium,2024,2,Production and processing of metals,Hydrogen cyanide (HCN),2610
2025/12/15,Sweden,2011,1,Energy sector,Nickel and compounds (as Ni),172
2025/12/15,Netherlands,2012,8,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2),903000000
2025/12/15,Austria,2022,4,Chemical industry,Nitrous oxide (N2O),84500
2025/12/15,Italy,2019,1,Energy sector,Cadmium and compounds (as Cd),248.5019
2025/12/15,France,2024,1,Energy sector,Zinc and compounds (as Zn),4729
2025/12/15,Poland,2015,4,Chemical industry,Hydrogen cyanide (HCN),952
2025/12/15,Finland,2024,1,Energy sector,Ammonia (NH3),246000
2025/12/15,Germany,2018,6,Paper and wood production and processing,Particulate matter (PM10),612600
2025/12/15,Hungary,2009,2,Production and processing of metals,Carbon monoxide (CO),15251000
2025/12/15,Romania,2014,5,Waste and wastewater management,Nitrous oxide (N2O),752000
2025/12/15,Poland,2007,4,Chemical industry,Arsenic and compounds (as As),124
2025/12/15,France,2019,8,Animal and vegetable products from the food and beverage sector,Particulate matter (PM10),87100
2025/12/15,United Kingdom,2019,6,Paper and wood production and processing,Carbon monoxide (CO),505000
2025/12/15,Belgium,2022,4,Chemical industry,Nickel and compounds (as Ni),104
2025/12/15,Norway,2012,6,Paper and wood production and processing,Copper and compounds (as Cu),202
2025/12/15,Czechia,2021,6,Paper and wood production and processing,Chromium and compounds (as Cr),92
2025/12/15,Finland,2016,2,Production and processing of metals,Carbon dioxide (CO2),3182000000
2025/12/15,Portugal,2016,1,Energy sector,Zinc and compounds (as Zn),4542
2025/12/15,Belgium,2020,2,Production and processing of metals,Carbon dioxide (CO2),3929000000
2025/12/15,Norway,2012,9,Other activities,Zinc and compounds (as Zn),978
2025/12/15,Netherlands,2018,5,Waste and wastewater management,Nitrogen oxides (NOX),3072000
2025/12/15,United Kingdom,2013,5,Waste and wastewater management,Fluorine and inorganic compounds (as HF),7550
2025/12/15,Greece,2011,5,Waste and wastewater management,Dichloromethane (DCM),1370
2025/12/15,Luxembourg,2015,2,Production and processing of metals,Polychlorinated biphenyls (PCBs),0.581
2025/12/15,France,2022,4,Chemical industry,Hydrogen cyanide (HCN),4690
2025/12/15,Poland,2009,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),840000
2025/12/15,Luxembourg,2016,2,Production and processing of metals,Chromium and compounds (as Cr),127
2025/12/15,France,2017,6,Paper and wood production and processing,Benzene,3710
2025/12/15,Poland,2009,6,Paper and wood production and processing,Polycyclic aromatic hydrocarbons (PAHs),112
2025/12/15,Cyprus,2021,7,Intensive livestock production and aquaculture,Methane (CH4),456000
2025/12/15,Denmark,2011,3,Mineral industry,Mercury and compounds (as Hg),41
2025/12/15,France,2007,4,Chemical industry,Mercury and compounds (as Hg),933.5
2025/12/15,Netherlands,2023,3,Mineral industry,Ammonia (NH3),164700
2025/12/15,Spain,2024,4,Chemical industry,Hydro-fluorocarbons (HFCS),855
2025/12/15,Italy,2013,1,Energy sector,Benzene,94260
2025/12/15,Italy,2008,6,Paper and wood production and processing,Hydrochlorofluorocarbons (HCFCs),172
2025/12/15,Austria,2024,4,Chemical industry,Sulphur oxides (SOX),563000
2025/12/15,Finland,2013,5,Waste and wastewater management,Nitrous oxide (N2O),211600
2025/12/15,Greece,2012,1,Energy sector,Arsenic and compounds (as As),822.8000000000001
2025/12/15,Finland,2024,6,Paper and wood production and processing,Nickel and compounds (as Ni),104
2025/12/15,Norway,2013,6,Paper and wood production and processing,Carbon dioxide (CO2),451000000
2025/12/15,Belgium,2013,4,Chemical industry,Carbon dioxide (CO2),8696000000
2025/12/15,Belgium,2022,4,Chemical industry,Ammonia (NH3),666700
2025/12/15,France,2017,,,Non-methane volatile organic compounds (NMVOC),1007000
2025/12/15,Norway,2013,6,Paper and wood production and processing,Nitrogen oxides (NOX),772000
2025/12/15,Finland,2021,2,Production and processing of metals,Benzene,1340
2025/12/15,Czechia,2020,,,Hydro-fluorocarbons (HFCS),3316.7
2025/12/15,Czechia,2020,2,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,5235946000
2025/12/15,United Kingdom,2019,3,Mineral industry,Nickel and compounds (as Ni),131.5
2025/12/15,Slovakia,2016,1,Energy sector,Benzene,30000
2025/12/15,Sweden,2020,5,Waste and wastewater management,Nitrogen oxides (NOX),1211000
2025/12/15,Germany,2013,2,Production and processing of metals,Carbon monoxide (CO),677536000
2025/12/15,Portugal,2024,6,Paper and wood production and processing,Mercury and compounds (as Hg),69.1
2025/12/15,Greece,2011,1,Energy sector,Nitrous oxide (N2O),196400
2025/12/15,United Kingdom,2007,9,Other activities,Carbon monoxide (CO),501000
2025/12/15,France,2015,4,Chemical industry,Dichloromethane (DCM),433740
2025/12/15,Spain,2023,3,Mineral industry,Particulate matter (PM10),2289900
2025/12/15,Poland,2022,5,Waste and wastewater management,Polycyclic aromatic hydrocarbons (PAHs),632
2025/12/15,Lithuania,2013,3,Mineral industry,Particulate matter (PM10),530000
2025/12/15,Germany,2019,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),2566000
2025/12/15,Ireland,2009,7,Intensive livestock production and aquaculture,Methane (CH4),4671000
2025/12/15,France,2022,9,Other activities,Polycyclic aromatic hydrocarbons (PAHs),2040
2025/12/15,Netherlands,2021,3,Mineral industry,Ammonia (NH3),336400
2025/12/15,France,2022,1,Energy sector,Methane (CH4),4496000
2025/12/15,Switzerland,2021,8,Animal and vegetable products from the food and beverage sector,Particulate matter (PM10),28
2025/12/15,Poland,2021,6,Paper and wood production and processing,Hydro-fluorocarbons (HFCS),1732
2025/12/15,France,2016,2,Production and processing of metals,Mercury and compounds (as Hg),392.80000000000007
2025/12/15,Poland,2018,5,Waste and wastewater management,Nitrogen oxides (NOX),375000
2025/12/15,Denmark,2022,,,Carbon monoxide (CO),1425
2025/12/15,Germany,2018,1,Energy sector,Non-methane volatile organic compounds (NMVOC),4668000
2025/12/15,Poland,2018,3,Mineral industry,Non-methane volatile organic compounds (NMVOC),778000
2025/12/15,Latvia,2018,5,Waste and wastewater management,Ammonia (NH3),40000
2025/12/15,France,2008,,,Benzene,39300
2025/12/15,Czechia,2022,1,Energy sector,Hydro-fluorocarbons (HFCS),490.84000000000003
2025/12/15,Germany,2018,3,Mineral industry,Naphthalene,1103
2025/12/15,Germany,2011,4,Chemical industry,Nitrogen oxides (NOX),16653000
2025/12/15,Poland,2020,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),11486
2025/12/15,Poland,2020,3,Mineral industry,Arsenic and compounds (as As),294.5
2025/12/15,Portugal,2013,5,Waste and wastewater management,Nitrous oxide (N2O),81400
2025/12/15,Hungary,2022,3,Mineral industry,Carbon dioxide (CO2),1537119000
2025/12/15,Hungary,2022,3,Mineral industry,Nitrogen oxides (NOX),2549000
2025/12/15,Czechia,2019,5,Waste and wastewater management,Non-methane volatile organic compounds (NMVOC),10643.66
2025/12/15,Spain,2020,7,Intensive livestock production and aquaculture,Nitrous oxide (N2O),104600
2025/12/15,France,2007,4,Chemical industry,Chromium and compounds (as Cr),1015
2025/12/15,Portugal,2023,8,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),653000
2025/12/15,Spain,2019,4,Chemical industry,Zinc and compounds (as Zn),1880
2025/12/15,France,2015,4,Chemical industry,Polycyclic aromatic hydrocarbons (PAHs),50
2025/12/15,Spain,2020,8,Animal and vegetable products from the food and beverage sector,Mercury and compounds (as Hg),12
2025/12/15,Serbia,2020,3,Mineral industry,Ammonia (NH3),127300
2025/12/15,Italy,2018,4,Chemical industry,Methane (CH4),128000
2025/12/15,Italy,2014,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),2179
2025/12/15,Romania,2023,5,Waste and wastewater management,Methane (CH4),15493000
2025/12/15,Serbia,2020,2,Production and processing of metals,Sulphur oxides (SOX),1380000
2025/12/15,Czechia,2015,3,Mineral industry,Carbon dioxide (CO2),3701000000
2025/12/15,Switzerland,2012,5,Waste and wastewater management,Dichloromethane (DCM),1440
2025/12/15,Hungary,2016,4,Chemical industry,Sulphur oxides (SOX),628000
2025/12/15,Cyprus,2008,3,Mineral industry,Zinc and compounds (as Zn),491
2025/12/15,Spain,2007,2,Production and processing of metals,Anthracene,176
2025/12/15,Poland,2012,4,Chemical industry,Ethylene oxide,2280
2025/12/15,United Kingdom,2013,4,Chemical industry,Nitrous oxide (N2O),749000
2025/12/15,Spain,2017,2,Production and processing of metals,Methane (CH4),826000
2025/12/15,France,2017,3,Mineral industry,Zinc and compounds (as Zn),2299
2025/12/15,Germany,2022,4,Chemical industry,Sulphur oxides (SOX),5299000
2025/12/15,Netherlands,2010,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),176100
2025/12/15,Italy,2016,4,Chemical industry,Zinc and compounds (as Zn),1603
2025/12/15,United Kingdom,2013,9,Other activities,Non-methane volatile organic compounds (NMVOC),7144000
2025/12/15,Czechia,2010,2,Production and processing of metals,Arsenic and compounds (as As),294.2
2025/12/15,Netherlands,2007,2,Production and processing of metals,Perfluorocarbons (PFCs),7510
2025/12/15,Poland,2012,2,Production and processing of metals,Lead and compounds (as Pb),34703
2025/12/15,Sweden,2024,6,Paper and wood production and processing,Sulphur oxides (SOX),1830196
2025/12/15,Lithuania,2015,1,Energy sector,Carbon monoxide (CO),2667000
2025/12/15,Belgium,2018,1,Energy sector,Hydro-fluorocarbons (HFCS),753
2025/12/15,Czechia,2012,2,Production and processing of metals,Mercury and compounds (as Hg),304.6
2025/12/15,Czechia,2012,1,Energy sector,Mercury and compounds (as Hg),1843.4000000000003
2025/12/15,Belgium,2018,1,Energy sector,Carbon monoxide (CO),2315000
2025/12/15,Romania,2017,2,Production and processing of metals,Polychlorinated biphenyls (PCBs),10
2025/12/15,Ireland,2018,6,Paper and wood production and processing,Particulate matter (PM10),72888
2025/12/15,Greece,2021,3,Mineral industry,Chlorine and inorganic compounds (as HCl),41900
2025/12/15,Switzerland,2007,4,Chemical industry,Mercury and compounds (as Hg),15
2025/12/15,Denmark,2011,4,Chemical industry,Sulphur oxides (SOX),166000
2025/12/15,Spain,2007,5,Waste and wastewater management,Mercury and compounds (as Hg),23.6
2025/12/15,Czechia,2012,1,Energy sector,Chlorine and inorganic compounds (as HCl),582200
2025/12/15,Spain,2010,9,Other activities,Nitrogen oxides (NOX),693000
2025/12/15,Spain,2008,8,Animal and vegetable products from the food and beverage sector,Hydrochlorofluorocarbons (HCFCs),525
2025/12/15,Norway,2007,3,Mineral industry,PCDD + PCDF (dioxins + furans) (as Teq),0.00046
2025/12/15,Denmark,2017,4,Chemical industry,Dichloromethane (DCM),14000
2025/12/15,Greece,2007,3,Mineral industry,Ammonia (NH3),83200
2025/12/15,Norway,2007,9,Other activities,Lead and compounds (as Pb),210
2025/12/15,Serbia,2023,2,Production and processing of metals,Aldrin,932
2025/12/15,Belgium,2010,4,Chemical industry,Benzene,24240
2025/12/15,Portugal,2016,,,Sulphur oxides (SOX),1620000
2025/12/15,Netherlands,2022,3,Mineral industry,Chlorine and inorganic compounds (as HCl),30100
2025/12/15,Greece,2009,3,Mineral industry,Benzene,8790
2025/12/15,Estonia,2023,1,Energy sector,Copper and compounds (as Cu),757.9
2025/12/15,Italy,2007,1,Energy sector,Fluorine and inorganic compounds (as HF),217900
2025/12/15,United Kingdom,2011,3,Mineral industry,Benzene,46610
2025/12/15,Austria,2018,2,Production and processing of metals,Carbon monoxide (CO),136820000
2025/12/15,Slovakia,2022,1,Energy sector,Chromium and compounds (as Cr),158
2025/12/15,Cyprus,2010,1,Energy sector,Zinc and compounds (as Zn),2430
2025/12/15,Hungary,2009,3,Mineral industry,Carbon monoxide (CO),1196000
2025/12/15,Romania,2008,1,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.0018700000000000001
2025/12/15,United Kingdom,2010,6,Paper and wood production and processing,Mercury and compounds (as Hg),12.4
2025/12/15,United Kingdom,2014,9,Other activities,Ethylene oxide,1470
2025/12/15,Finland,2024,2,Production and processing of metals,Nitrous oxide (N2O),89400
2025/12/15,Italy,2011,9,Other activities,Trichloroethylene (TRI),5710
2025/12/15,Greece,2016,9,Other activities,Non-methane volatile organic compounds (NMVOC),218000
2025/12/15,Finland,2013,2,Production and processing of metals,Zinc and compounds (as Zn),9247
2025/12/15,Romania,2021,3,Mineral industry,Zinc and compounds (as Zn),445
2025/12/15,Germany,2018,,,Carbon monoxide (CO),575000
2025/12/15,Italy,2015,2,Production and processing of metals,Polychlorinated biphenyls (PCBs),2.9
2025/12/15,Finland,2007,6,Paper and wood production and processing,Naphthalene,1353
2025/12/15,Lithuania,2016,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),902
2025/12/15,Belgium,2017,4,Chemical industry,Fluorine and inorganic compounds (as HF),50870
2025/12/15,France,2007,2,Production and processing of metals,Methane (CH4),2606000
2025/12/15,Austria,2007,2,Production and processing of metals,Chlorine and inorganic compounds (as HCl),38200
2025/12/15,Finland,2007,9,Other activities,Nitrogen oxides (NOX),114000
2025/12/15,Lithuania,2007,3,Mineral industry,Carbon monoxide (CO),1570000
2025/12/15,Finland,2011,1,Energy sector,Benzene,10600
2025/12/15,Poland,2021,4,Chemical industry,Cadmium and compounds (as Cd),21.6
2025/12/15,Netherlands,2016,4,Chemical industry,Ammonia (NH3),746000
2025/12/15,Croatia,2020,3,Mineral industry,Nitrous oxide (N2O),59000
2025/12/15,Ireland,2013,1,Energy sector,Particulate matter (PM10),199000
2025/12/15,Belgium,2023,4,Chemical industry,"1,2-dichloroethane (DCE-1,2)",120100
2025/12/15,Slovenia,2016,9,Other activities,Naphthalene,766
2025/12/15,Luxembourg,2014,1,Energy sector,Carbon dioxide (CO2),440000000
2025/12/15,Romania,2020,4,Chemical industry,Nitrogen oxides (NOX),3096000
2025/12/15,Austria,2020,6,Paper and wood production and processing,Ammonia (NH3),25500
2025/12/15,Hungary,2017,3,Mineral industry,Sulphur oxides (SOX),240000
2025/12/15,Denmark,2014,1,Energy sector,Carbon monoxide (CO),542000
2025/12/15,Bulgaria,2023,3,Mineral industry,Particulate matter (PM10),80046
2025/12/15,Belgium,2008,3,Mineral industry,Methane (CH4),968000
2025/12/15,Ireland,2013,1,Energy sector,Arsenic and compounds (as As),27.7
2025/12/15,Denmark,2024,5,Waste and wastewater management,Total nitrogen,191
2025/12/15,Norway,2015,2,Production and processing of metals,Nitrous oxide (N2O),10000
2025/12/15,Belgium,2007,2,Production and processing of metals,Dichloromethane (DCM),5010
2025/12/15,Ireland,2020,9,Other activities,Perfluorocarbons (PFCs),7187
2025/12/15,Sweden,2012,4,Chemical industry,Benzene,7470
2025/12/15,Iceland,2022,5,Waste and wastewater management,Ammonia (NH3),8600
2025/12/15,United Kingdom,2019,4,Chemical industry,Particulate matter (PM10),55400
2025/12/15,Belgium,2007,7,Intensive livestock production and aquaculture,Nitrogen oxides (NOX),101000
2025/12/15,United Kingdom,2010,3,Mineral industry,Polycyclic aromatic hydrocarbons (PAHs),6490
2025/12/15,Iceland,2011,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),207800
2025/12/15,Greece,2007,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),302000
2025/12/15,France,2018,1,Energy sector,Naphthalene,11559
2025/12/15,Slovakia,2014,3,Mineral industry,Mercury and compounds (as Hg),12.9
2025/12/15,Hungary,2022,5,Waste and wastewater management,Nitrogen oxides (NOX),242000
2025/12/15,Belgium,2013,2,Production and processing of metals,Dichloromethane (DCM),4500
