freq,unit,wstatus,nace_r2,geo,time,value
A,THS,EMP,TOTAL,ITF31,2006,297.8
A,THS,EMP,TOTAL,ITF31,2007,289.9
A,THS,EMP,TOTAL,ITF31,2008,270.2
A,THS,EMP,TOTAL,ITF31,2009,265.9
A,THS,EMP,TOTAL,ITF31,2010,256.7
A,THS,EMP,TOTAL,ITF31,2011,251.1
A,THS,EMP,TOTAL,ITF31,2012,252.0
A,THS,EMP,TOTAL,ITF31,2013,249.2
A,THS,EMP,TOTAL,ITF31,2014,252.2
A,THS,EMP,TOTAL,ITF31,2015,256.6
A,THS,EMP,TOTAL,ITF31,2016,265.6
A,THS,EMP,TOTAL,ITF31,2017,268.3
A,THS,EMP,TOTAL,ITF31,2018,264.4
A,THS,EMP,TOTAL,ITF31,2019,271.2
A,THS,EMP,TOTAL,ITF31,2020,269.8
A,THS,EMP,TOTAL,ITF31,2021,275.0
A,THS,EMP,TOTAL,ITF31,2022,282.3
A,THS,EMP,TOTAL,ITF31,2023,287.4
A,THS,EMP,TOTAL,ITF32,2000,105.3
A,THS,EMP,TOTAL,ITF32,2001,106.7
A,THS,EMP,TOTAL,ITF32,2002,108.2
A,THS,EMP,TOTAL,ITF32,2003,107.8
A,THS,EMP,TOTAL,ITF32,2004,104.0
A,THS,EMP,TOTAL,ITF32,2005,99.9
A,THS,EMP,TOTAL,ITF32,2006,98.6
A,THS,EMP,TOTAL,ITF32,2007,100.0
A,THS,EMP,TOTAL,ITF32,2008,98.1
A,THS,EMP,TOTAL,ITF32,2009,93.9
A,THS,EMP,TOTAL,ITF32,2010,94.2
A,THS,EMP,TOTAL,ITF32,2011,91.8
A,THS,EMP,TOTAL,ITF32,2012,91.2
A,THS,EMP,TOTAL,ITF32,2013,89.7
A,THS,EMP,TOTAL,ITF32,2014,87.5
A,THS,EMP,TOTAL,ITF32,2015,88.2
A,THS,EMP,TOTAL,ITF32,2016,88.9
A,THS,EMP,TOTAL,ITF32,2017,88.6
A,THS,EMP,TOTAL,ITF32,2018,88.5
A,THS,EMP,TOTAL,ITF32,2019,88.2
A,THS,EMP,TOTAL,ITF32,2020,88.6
A,THS,EMP,TOTAL,ITF32,2021,89.3
A,THS,EMP,TOTAL,ITF32,2022,90.3
A,THS,EMP,TOTAL,ITF32,2023,91.7
A,THS,EMP,TOTAL,ITF33,2000,993.8
A,THS,EMP,TOTAL,ITF33,2001,1021.7
A,THS,EMP,TOTAL,ITF33,2002,1057.1
A,THS,EMP,TOTAL,ITF33,2003,1068.2
A,THS,EMP,TOTAL,ITF33,2004,1074.3
A,THS,EMP,TOTAL,ITF33,2005,1058.2
A,THS,EMP,TOTAL,ITF33,2006,1051.4
A,THS,EMP,TOTAL,ITF33,2007,1041.9
A,THS,EMP,TOTAL,ITF33,2008,1050.3
A,THS,EMP,TOTAL,ITF33,2009,1006.7
A,THS,EMP,TOTAL,ITF33,2010,989.3
A,THS,EMP,TOTAL,ITF33,2011,970.3
A,THS,EMP,TOTAL,ITF33,2012,956.0
A,THS,EMP,TOTAL,ITF33,2013,925.6
A,THS,EMP,TOTAL,ITF33,2014,939.2
A,THS,EMP,TOTAL,ITF33,2015,947.0
A,THS,EMP,TOTAL,ITF33,2016,967.5
A,THS,EMP,TOTAL,ITF33,2017,977.5
A,THS,EMP,TOTAL,ITF33,2018,978.2
A,THS,EMP,TOTAL,ITF33,2019,986.1
A,THS,EMP,TOTAL,ITF33,2020,972.9
A,THS,EMP,TOTAL,ITF33,2021,969.4
A,THS,EMP,TOTAL,ITF33,2022,999.6
A,THS,EMP,TOTAL,ITF33,2023,1037.9
A,THS,EMP,TOTAL,ITF34,2000,146.0
A,THS,EMP,TOTAL,ITF34,2001,152.3
A,THS,EMP,TOTAL,ITF34,2002,155.4
A,THS,EMP,TOTAL,ITF34,2003,156.5
A,THS,EMP,TOTAL,ITF34,2004,153.5
A,THS,EMP,TOTAL,ITF34,2005,150.4
A,THS,EMP,TOTAL,ITF34,2006,154.2
A,THS,EMP,TOTAL,ITF34,2007,151.3
A,THS,EMP,TOTAL,ITF34,2008,150.2
A,THS,EMP,TOTAL,ITF34,2009,144.7
A,THS,EMP,TOTAL,ITF34,2010,144.8
A,THS,EMP,TOTAL,ITF34,2011,143.8
A,THS,EMP,TOTAL,ITF34,2012,139.5
A,THS,EMP,TOTAL,ITF34,2013,141.1
A,THS,EMP,TOTAL,ITF34,2014,139.2
A,THS,EMP,TOTAL,ITF34,2015,143.0
A,THS,EMP,TOTAL,ITF34,2016,144.0
A,THS,EMP,TOTAL,ITF34,2017,145.9
A,THS,EMP,TOTAL,ITF34,2018,144.8
A,THS,EMP,TOTAL,ITF34,2019,144.9
A,THS,EMP,TOTAL,ITF34,2020,141.4
A,THS,EMP,TOTAL,ITF34,2021,141.7
A,THS,EMP,TOTAL,ITF34,2022,144.1
A,THS,EMP,TOTAL,ITF34,2023,147.0
A,THS,EMP,TOTAL,ITF35,2000,386.3
A,THS,EMP,TOTAL,ITF35,2001,378.2
A,THS,EMP,TOTAL,ITF35,2002,394.1
A,THS,EMP,TOTAL,ITF35,2003,397.6
A,THS,EMP,TOTAL,ITF35,2004,391.4
A,THS,EMP,TOTAL,ITF35,2005,388.5
A,THS,EMP,TOTAL,ITF35,2006,399.3
A,THS,EMP,TOTAL,ITF35,2007,393.3
A,THS,EMP,TOTAL,ITF35,2008,385.6
A,THS,EMP,TOTAL,ITF35,2009,373.8
A,THS,EMP,TOTAL,ITF35,2010,363.4
A,THS,EMP,TOTAL,ITF35,2011,372.9
A,THS,EMP,TOTAL,ITF35,2012,372.8
A,THS,EMP,TOTAL,ITF35,2013,365.4
A,THS,EMP,TOTAL,ITF35,2014,363.0
A,THS,EMP,TOTAL,ITF35,2015,364.5
A,THS,EMP,TOTAL,ITF35,2016,370.0
A,THS,EMP,TOTAL,ITF35,2017,370.7
A,THS,EMP,TOTAL,ITF35,2018,372.1
A,THS,EMP,TOTAL,ITF35,2019,376.8
A,THS,EMP,TOTAL,ITF35,2020,370.3
A,THS,EMP,TOTAL,ITF35,2021,377.7
A,THS,EMP,TOTAL,ITF35,2022,387.0
A,THS,EMP,TOTAL,ITF35,2023,396.1
A,THS,EMP,TOTAL,ITF4,2000,1294.6
A,THS,EMP,TOTAL,ITF4,2001,1316.1
A,THS,EMP,TOTAL,ITF4,2002,1340.9
A,THS,EMP,TOTAL,ITF4,2003,1334.4
A,THS,EMP,TOTAL,ITF4,2004,1328.8
A,THS,EMP,TOTAL,ITF4,2005,1321.3
A,THS,EMP,TOTAL,ITF4,2006,1359.0
A,THS,EMP,TOTAL,ITF4,2007,1394.1
A,THS,EMP,TOTAL,ITF4,2008,1386.2
A,THS,EMP,TOTAL,ITF4,2009,1334.9
A,THS,EMP,TOTAL,ITF4,2010,1333.5
A,THS,EMP,TOTAL,ITF4,2011,1354.0
A,THS,EMP,TOTAL,ITF4,2012,1356.5
A,THS,EMP,TOTAL,ITF4,2013,1316.1
A,THS,EMP,TOTAL,ITF4,2014,1317.3
A,THS,EMP,TOTAL,ITF4,2015,1333.0
A,THS,EMP,TOTAL,ITF4,2016,1355.6
A,THS,EMP,TOTAL,ITF4,2017,1372.3
A,THS,EMP,TOTAL,ITF4,2018,1377.2
A,THS,EMP,TOTAL,ITF4,2019,1384.7
A,THS,EMP,TOTAL,ITF4,2020,1368.1
A,THS,EMP,TOTAL,ITF4,2021,1393.5
A,THS,EMP,TOTAL,ITF4,2022,1424.6
A,THS,EMP,TOTAL,ITF4,2023,1453.6
A,THS,EMP,TOTAL,ITF4,2024,1465.5
A,THS,EMP,TOTAL,ITF43,2000,180.9
A,THS,EMP,TOTAL,ITF43,2001,178.0
A,THS,EMP,TOTAL,ITF43,2002,180.0
A,THS,EMP,TOTAL,ITF43,2003,182.4
A,THS,EMP,TOTAL,ITF43,2004,184.8
A,THS,EMP,TOTAL,ITF43,2005,186.1
A,THS,EMP,TOTAL,ITF43,2006,189.3
A,THS,EMP,TOTAL,ITF43,2007,192.1
A,THS,EMP,TOTAL,ITF43,2008,195.6
A,THS,EMP,TOTAL,ITF43,2009,186.5
A,THS,EMP,TOTAL,ITF43,2010,185.9
A,THS,EMP,TOTAL,ITF43,2011,192.6
A,THS,EMP,TOTAL,ITF43,2012,195.0
A,THS,EMP,TOTAL,ITF43,2013,189.0
A,THS,EMP,TOTAL,ITF43,2014,186.6
A,THS,EMP,TOTAL,ITF43,2015,188.8
A,THS,EMP,TOTAL,ITF43,2016,188.7
A,THS,EMP,TOTAL,ITF43,2017,191.0
A,THS,EMP,TOTAL,ITF43,2018,192.1
A,THS,EMP,TOTAL,ITF43,2019,192.8
A,THS,EMP,TOTAL,ITF43,2020,190.7
A,THS,EMP,TOTAL,ITF43,2021,193.3
A,THS,EMP,TOTAL,ITF43,2022,194.3
A,THS,EMP,TOTAL,ITF43,2023,195.4
A,THS,EMP,TOTAL,ITF44,2000,119.7
A,THS,EMP,TOTAL,ITF44,2001,121.6
A,THS,EMP,TOTAL,ITF44,2002,126.2
A,THS,EMP,TOTAL,ITF44,2003,128.0
A,THS,EMP,TOTAL,ITF44,2004,126.8
A,THS,EMP,TOTAL,ITF44,2005,126.7
A,THS,EMP,TOTAL,ITF44,2006,131.2
A,THS,EMP,TOTAL,ITF44,2007,132.4
A,THS,EMP,TOTAL,ITF44,2008,126.8
A,THS,EMP,TOTAL,ITF44,2009,122.5
A,THS,EMP,TOTAL,ITF44,2010,123.9
A,THS,EMP,TOTAL,ITF44,2011,130.1
A,THS,EMP,TOTAL,ITF44,2012,129.3
A,THS,EMP,TOTAL,ITF44,2013,125.6
A,THS,EMP,TOTAL,ITF44,2014,124.1
A,THS,EMP,TOTAL,ITF44,2015,126.0
A,THS,EMP,TOTAL,ITF44,2016,127.5
A,THS,EMP,TOTAL,ITF44,2017,129.9
A,THS,EMP,TOTAL,ITF44,2018,131.1
A,THS,EMP,TOTAL,ITF44,2019,131.6
A,THS,EMP,TOTAL,ITF44,2020,127.2
A,THS,EMP,TOTAL,ITF44,2021,127.6
A,THS,EMP,TOTAL,ITF44,2022,131.3
A,THS,EMP,TOTAL,ITF44,2023,133.1
A,THS,EMP,TOTAL,ITF45,2000,236.5
A,THS,EMP,TOTAL,ITF45,2001,242.8
A,THS,EMP,TOTAL,ITF45,2002,253.3
A,THS,EMP,TOTAL,ITF45,2003,256.8
A,THS,EMP,TOTAL,ITF45,2004,258.6
A,THS,EMP,TOTAL,ITF45,2005,256.5
A,THS,EMP,TOTAL,ITF45,2006,264.6
A,THS,EMP,TOTAL,ITF45,2007,270.2
A,THS,EMP,TOTAL,ITF45,2008,263.8
A,THS,EMP,TOTAL,ITF45,2009,255.3
A,THS,EMP,TOTAL,ITF45,2010,253.5
A,THS,EMP,TOTAL,ITF45,2011,258.5
A,THS,EMP,TOTAL,ITF45,2012,260.2
A,THS,EMP,TOTAL,ITF45,2013,252.3
A,THS,EMP,TOTAL,ITF45,2014,252.9
A,THS,EMP,TOTAL,ITF45,2015,251.4
A,THS,EMP,TOTAL,ITF45,2016,253.5
A,THS,EMP,TOTAL,ITF45,2017,257.7
A,THS,EMP,TOTAL,ITF45,2018,255.7
A,THS,EMP,TOTAL,ITF45,2019,256.8
A,THS,EMP,TOTAL,ITF45,2020,254.9
A,THS,EMP,TOTAL,ITF45,2021,264.2
A,THS,EMP,TOTAL,ITF45,2022,273.3
A,THS,EMP,TOTAL,ITF45,2023,280.0
A,THS,EMP,TOTAL,ITF46,2000,188.5
A,THS,EMP,TOTAL,ITF46,2001,191.1
A,THS,EMP,TOTAL,ITF46,2002,193.6
A,THS,EMP,TOTAL,ITF46,2003,187.8
A,THS,EMP,TOTAL,ITF46,2004,184.8
A,THS,EMP,TOTAL,ITF46,2005,192.3
A,THS,EMP,TOTAL,ITF46,2006,196.3
A,THS,EMP,TOTAL,ITF46,2007,199.7
A,THS,EMP,TOTAL,ITF46,2008,196.2
A,THS,EMP,TOTAL,ITF46,2009,196.1
A,THS,EMP,TOTAL,ITF46,2010,192.6
A,THS,EMP,TOTAL,ITF46,2011,192.0
A,THS,EMP,TOTAL,ITF46,2012,194.0
A,THS,EMP,TOTAL,ITF46,2013,189.9
A,THS,EMP,TOTAL,ITF46,2014,188.8
A,THS,EMP,TOTAL,ITF46,2015,192.1
A,THS,EMP,TOTAL,ITF46,2016,195.9
A,THS,EMP,TOTAL,ITF46,2017,198.1
A,THS,EMP,TOTAL,ITF46,2018,200.5
A,THS,EMP,TOTAL,ITF46,2019,198.8
A,THS,EMP,TOTAL,ITF46,2020,193.8
A,THS,EMP,TOTAL,ITF46,2021,195.8
A,THS,EMP,TOTAL,ITF46,2022,200.9
A,THS,EMP,TOTAL,ITF46,2023,204.4
A,THS,EMP,TOTAL,ITF47,2000,447.2
A,THS,EMP,TOTAL,ITF47,2001,459.1
A,THS,EMP,TOTAL,ITF47,2002,463.8
A,THS,EMP,TOTAL,ITF47,2003,458.1
A,THS,EMP,TOTAL,ITF47,2004,454.0
A,THS,EMP,TOTAL,ITF47,2005,442.7
A,THS,EMP,TOTAL,ITF47,2006,457.3
A,THS,EMP,TOTAL,ITF47,2007,474.7
A,THS,EMP,TOTAL,ITF47,2008,479.0
A,THS,EMP,TOTAL,ITF47,2009,455.5
A,THS,EMP,TOTAL,ITF47,2010,457.6
A,THS,EMP,TOTAL,ITF47,2011,459.9
A,THS,EMP,TOTAL,ITF47,2012,458.9
A,THS,EMP,TOTAL,ITF47,2013,441.6
A,THS,EMP,TOTAL,ITF47,2014,444.5
A,THS,EMP,TOTAL,ITF47,2015,454.6
A,THS,EMP,TOTAL,ITF47,2016,466.8
A,THS,EMP,TOTAL,ITF47,2017,470.9
A,THS,EMP,TOTAL,ITF47,2018,473.9
A,THS,EMP,TOTAL,ITF47,2019,482.0
A,THS,EMP,TOTAL,ITF47,2020,480.5
A,THS,EMP,TOTAL,ITF47,2021,490.8
A,THS,EMP,TOTAL,ITF47,2022,501.9
A,THS,EMP,TOTAL,ITF47,2023,514.3
A,THS,EMP,TOTAL,ITF48,2000,121.8
A,THS,EMP,TOTAL,ITF48,2001,123.5
A,THS,EMP,TOTAL,ITF48,2002,124.0
A,THS,EMP,TOTAL,ITF48,2003,121.3
A,THS,EMP,TOTAL,ITF48,2004,119.8
A,THS,EMP,TOTAL,ITF48,2005,117.0
A,THS,EMP,TOTAL,ITF48,2006,120.3
A,THS,EMP,TOTAL,ITF48,2007,125.0
A,THS,EMP,TOTAL,ITF48,2008,124.8
A,THS,EMP,TOTAL,ITF48,2009,119.0
A,THS,EMP,TOTAL,ITF48,2010,120.0
A,THS,EMP,TOTAL,ITF48,2011,120.9
A,THS,EMP,TOTAL,ITF48,2012,119.1
A,THS,EMP,TOTAL,ITF48,2013,117.7
A,THS,EMP,TOTAL,ITF48,2014,120.4
A,THS,EMP,TOTAL,ITF48,2015,120.1
A,THS,EMP,TOTAL,ITF48,2016,123.2
A,THS,EMP,TOTAL,ITF48,2017,124.7
A,THS,EMP,TOTAL,ITF48,2018,123.9
A,THS,EMP,TOTAL,ITF48,2019,122.7
A,THS,EMP,TOTAL,ITF48,2020,121.0
A,THS,EMP,TOTAL,ITF48,2021,121.8
A,THS,EMP,TOTAL,ITF48,2022,122.9
A,THS,EMP,TOTAL,ITF48,2023,126.4
A,THS,EMP,TOTAL,ITF5,2000,207.8
A,THS,EMP,TOTAL,ITF5,2001,206.7
A,THS,EMP,TOTAL,ITF5,2002,210.2
A,THS,EMP,TOTAL,ITF5,2003,214.6
A,THS,EMP,TOTAL,ITF5,2004,215.2
A,THS,EMP,TOTAL,ITF5,2005,211.4
A,THS,EMP,TOTAL,ITF5,2006,214.0
A,THS,EMP,TOTAL,ITF5,2007,215.5
A,THS,EMP,TOTAL,ITF5,2008,211.4
A,THS,EMP,TOTAL,ITF5,2009,203.1
A,THS,EMP,TOTAL,ITF5,2010,198.6
A,THS,EMP,TOTAL,ITF5,2011,199.1
A,THS,EMP,TOTAL,ITF5,2012,195.8
A,THS,EMP,TOTAL,ITF5,2013,192.5
A,THS,EMP,TOTAL,ITF5,2014,190.5
A,THS,EMP,TOTAL,ITF5,2015,197.3
A,THS,EMP,TOTAL,ITF5,2016,201.5
A,THS,EMP,TOTAL,ITF5,2017,202.0
A,THS,EMP,TOTAL,ITF5,2018,204.4
A,THS,EMP,TOTAL,ITF5,2019,205.8
A,THS,EMP,TOTAL,ITF5,2020,202.9
A,THS,EMP,TOTAL,ITF5,2021,204.9
A,THS,EMP,TOTAL,ITF5,2022,206.8
A,THS,EMP,TOTAL,ITF5,2023,207.9
A,THS,EMP,TOTAL,ITF5,2024,211.5
A,THS,EMP,TOTAL,ITF51,2000,137.7
A,THS,EMP,TOTAL,ITF51,2001,134.5
A,THS,EMP,TOTAL,ITF51,2002,134.6
A,THS,EMP,TOTAL,ITF51,2003,137.0
A,THS,EMP,TOTAL,ITF51,2004,138.3
A,THS,EMP,TOTAL,ITF51,2005,136.1
A,THS,EMP,TOTAL,ITF51,2006,138.1
A,THS,EMP,TOTAL,ITF51,2007,138.5
A,THS,EMP,TOTAL,ITF51,2008,135.4
A,THS,EMP,TOTAL,ITF51,2009,130.1
A,THS,EMP,TOTAL,ITF51,2010,129.6
A,THS,EMP,TOTAL,ITF51,2011,129.3
A,THS,EMP,TOTAL,ITF51,2012,128.1
A,THS,EMP,TOTAL,ITF51,2013,126.4
A,THS,EMP,TOTAL,ITF51,2014,124.1
A,THS,EMP,TOTAL,ITF51,2015,130.4
A,THS,EMP,TOTAL,ITF51,2016,133.4
A,THS,EMP,TOTAL,ITF51,2017,132.6
A,THS,EMP,TOTAL,ITF51,2018,132.3
A,THS,EMP,TOTAL,ITF51,2019,133.1
A,THS,EMP,TOTAL,ITF51,2020,132.3
A,THS,EMP,TOTAL,ITF51,2021,132.7
A,THS,EMP,TOTAL,ITF51,2022,133.3
A,THS,EMP,TOTAL,ITF51,2023,133.5
A,THS,EMP,TOTAL,ITF52,2000,70.1
A,THS,EMP,TOTAL,ITF52,2001,72.2
A,THS,EMP,TOTAL,ITF52,2002,75.6
A,THS,EMP,TOTAL,ITF52,2003,77.6
A,THS,EMP,TOTAL,ITF52,2004,76.9
A,THS,EMP,TOTAL,ITF52,2005,75.3
A,THS,EMP,TOTAL,ITF52,2006,75.9
A,THS,EMP,TOTAL,ITF52,2007,77.0
A,THS,EMP,TOTAL,ITF52,2008,76.0
A,THS,EMP,TOTAL,ITF52,2009,73.0
A,THS,EMP,TOTAL,ITF52,2010,69.0
A,THS,EMP,TOTAL,ITF52,2011,69.8
A,THS,EMP,TOTAL,ITF52,2012,67.7
A,THS,EMP,TOTAL,ITF52,2013,66.1
A,THS,EMP,TOTAL,ITF52,2014,66.4
A,THS,EMP,TOTAL,ITF52,2015,66.9
A,THS,EMP,TOTAL,ITF52,2016,68.1
A,THS,EMP,TOTAL,ITF52,2017,69.4
A,THS,EMP,TOTAL,ITF52,2018,72.1
A,THS,EMP,TOTAL,ITF52,2019,72.7
A,THS,EMP,TOTAL,ITF52,2020,70.6
A,THS,EMP,TOTAL,ITF52,2021,72.2
A,THS,EMP,TOTAL,ITF52,2022,73.5
A,THS,EMP,TOTAL,ITF52,2023,74.4
A,THS,EMP,TOTAL,ITF6,2000,618.7
A,THS,EMP,TOTAL,ITF6,2001,637.4
A,THS,EMP,TOTAL,ITF6,2002,659.4
A,THS,EMP,TOTAL,ITF6,2003,677.3
A,THS,EMP,TOTAL,ITF6,2004,683.9
A,THS,EMP,TOTAL,ITF6,2005,676.8
A,THS,EMP,TOTAL,ITF6,2006,683.4
A,THS,EMP,TOTAL,ITF6,2007,679.4
A,THS,EMP,TOTAL,ITF6,2008,675.0
A,THS,EMP,TOTAL,ITF6,2009,657.9
A,THS,EMP,TOTAL,ITF6,2010,645.9
A,THS,EMP,TOTAL,ITF6,2011,658.5
A,THS,EMP,TOTAL,ITF6,2012,644.7
A,THS,EMP,TOTAL,ITF6,2013,627.4
A,THS,EMP,TOTAL,ITF6,2014,621.3
A,THS,EMP,TOTAL,ITF6,2015,626.7
A,THS,EMP,TOTAL,ITF6,2016,632.7
A,THS,EMP,TOTAL,ITF6,2017,631.2
A,THS,EMP,TOTAL,ITF6,2018,614.0
A,THS,EMP,TOTAL,ITF6,2019,611.5
A,THS,EMP,TOTAL,ITF6,2020,599.3
A,THS,EMP,TOTAL,ITF6,2021,599.9
A,THS,EMP,TOTAL,ITF6,2022,611.3
A,THS,EMP,TOTAL,ITF6,2023,621.3
A,THS,EMP,TOTAL,ITF6,2024,626.1
A,THS,EMP,TOTAL,ITF61,2000,231.6
A,THS,EMP,TOTAL,ITF61,2001,235.9
A,THS,EMP,TOTAL,ITF61,2002,242.8
A,THS,EMP,TOTAL,ITF61,2003,249.9
A,THS,EMP,TOTAL,ITF61,2004,249.9
A,THS,EMP,TOTAL,ITF61,2005,244.2
A,THS,EMP,TOTAL,ITF61,2006,249.1
A,THS,EMP,TOTAL,ITF61,2007,251.2
A,THS,EMP,TOTAL,ITF61,2008,243.2
A,THS,EMP,TOTAL,ITF61,2009,237.2
A,THS,EMP,TOTAL,ITF61,2010,225.8
A,THS,EMP,TOTAL,ITF61,2011,235.0
A,THS,EMP,TOTAL,ITF61,2012,230.0
A,THS,EMP,TOTAL,ITF61,2013,221.1
A,THS,EMP,TOTAL,ITF61,2014,218.3
A,THS,EMP,TOTAL,ITF61,2015,223.5
A,THS,EMP,TOTAL,ITF61,2016,224.0
A,THS,EMP,TOTAL,ITF61,2017,222.9
A,THS,EMP,TOTAL,ITF61,2018,216.4
A,THS,EMP,TOTAL,ITF61,2019,216.8
A,THS,EMP,TOTAL,ITF61,2020,212.7
A,THS,EMP,TOTAL,ITF61,2021,212.3
A,THS,EMP,TOTAL,ITF61,2022,215.3
A,THS,EMP,TOTAL,ITF61,2023,217.4
A,THS,EMP,TOTAL,ITF62,2000,49.0
A,THS,EMP,TOTAL,ITF62,2001,50.8
A,THS,EMP,TOTAL,ITF62,2002,54.5
A,THS,EMP,TOTAL,ITF62,2003,55.4
A,THS,EMP,TOTAL,ITF62,2004,56.1
A,THS,EMP,TOTAL,ITF62,2005,57.0
A,THS,EMP,TOTAL,ITF62,2006,56.0
A,THS,EMP,TOTAL,ITF62,2007,56.4
A,THS,EMP,TOTAL,ITF62,2008,57.7
A,THS,EMP,TOTAL,ITF62,2009,54.9
A,THS,EMP,TOTAL,ITF62,2010,54.8
A,THS,EMP,TOTAL,ITF62,2011,56.8
A,THS,EMP,TOTAL,ITF62,2012,56.2
A,THS,EMP,TOTAL,ITF62,2013,55.3
A,THS,EMP,TOTAL,ITF62,2014,53.9
A,THS,EMP,TOTAL,ITF62,2015,54.5
A,THS,EMP,TOTAL,ITF62,2016,55.1
A,THS,EMP,TOTAL,ITF62,2017,54.2
A,THS,EMP,TOTAL,ITF62,2018,53.0
A,THS,EMP,TOTAL,ITF62,2019,53.6
A,THS,EMP,TOTAL,ITF62,2020,51.3
A,THS,EMP,TOTAL,ITF62,2021,51.9
A,THS,EMP,TOTAL,ITF62,2022,52.2
A,THS,EMP,TOTAL,ITF62,2023,53.5
A,THS,EMP,TOTAL,ITF63,2000,122.3
A,THS,EMP,TOTAL,ITF63,2001,129.3
A,THS,EMP,TOTAL,ITF63,2002,130.5
A,THS,EMP,TOTAL,ITF63,2003,132.3
A,THS,EMP,TOTAL,ITF63,2004,134.7
A,THS,EMP,TOTAL,ITF63,2005,131.0
A,THS,EMP,TOTAL,ITF63,2006,131.1
A,THS,EMP,TOTAL,ITF63,2007,130.9
A,THS,EMP,TOTAL,ITF63,2008,131.0
A,THS,EMP,TOTAL,ITF63,2009,128.7
A,THS,EMP,TOTAL,ITF63,2010,127.6
A,THS,EMP,TOTAL,ITF63,2011,131.3
A,THS,EMP,TOTAL,ITF63,2012,128.6
A,THS,EMP,TOTAL,ITF63,2013,126.4
A,THS,EMP,TOTAL,ITF63,2014,127.8
A,THS,EMP,TOTAL,ITF63,2015,127.2
A,THS,EMP,TOTAL,ITF63,2016,128.4
A,THS,EMP,TOTAL,ITF63,2017,129.0
A,THS,EMP,TOTAL,ITF63,2018,122.9
A,THS,EMP,TOTAL,ITF63,2019,122.1
A,THS,EMP,TOTAL,ITF63,2020,119.6
A,THS,EMP,TOTAL,ITF63,2021,121.3
A,THS,EMP,TOTAL,ITF63,2022,125.1
A,THS,EMP,TOTAL,ITF63,2023,126.8
A,THS,EMP,TOTAL,ITF64,2000,47.3
A,THS,EMP,TOTAL,ITF64,2001,50.7
A,THS,EMP,TOTAL,ITF64,2002,53.8
A,THS,EMP,TOTAL,ITF64,2003,56.2
A,THS,EMP,TOTAL,ITF64,2004,57.2
A,THS,EMP,TOTAL,ITF64,2005,56.1
A,THS,EMP,TOTAL,ITF64,2006,56.3
A,THS,EMP,TOTAL,ITF64,2007,54.4
A,THS,EMP,TOTAL,ITF64,2008,53.4
A,THS,EMP,TOTAL,ITF64,2009,52.5
A,THS,EMP,TOTAL,ITF64,2010,53.4
A,THS,EMP,TOTAL,ITF64,2011,53.5
A,THS,EMP,TOTAL,ITF64,2012,51.4
A,THS,EMP,TOTAL,ITF64,2013,50.2
A,THS,EMP,TOTAL,ITF64,2014,49.5
A,THS,EMP,TOTAL,ITF64,2015,50.1
A,THS,EMP,TOTAL,ITF64,2016,50.6
A,THS,EMP,TOTAL,ITF64,2017,51.2
A,THS,EMP,TOTAL,ITF64,2018,49.5
A,THS,EMP,TOTAL,ITF64,2019,49.7
A,THS,EMP,TOTAL,ITF64,2020,48.9
A,THS,EMP,TOTAL,ITF64,2021,48.5
A,THS,EMP,TOTAL,ITF64,2022,49.1
A,THS,EMP,TOTAL,ITF64,2023,50.4
A,THS,EMP,TOTAL,ITF65,2000,168.5
A,THS,EMP,TOTAL,ITF65,2001,170.7
A,THS,EMP,TOTAL,ITF65,2002,177.8
A,THS,EMP,TOTAL,ITF65,2003,183.5
A,THS,EMP,TOTAL,ITF65,2004,186.0
A,THS,EMP,TOTAL,ITF65,2005,188.5
A,THS,EMP,TOTAL,ITF65,2006,190.9
A,THS,EMP,TOTAL,ITF65,2007,186.5
A,THS,EMP,TOTAL,ITF65,2008,189.7
A,THS,EMP,TOTAL,ITF65,2009,184.6
A,THS,EMP,TOTAL,ITF65,2010,184.3
A,THS,EMP,TOTAL,ITF65,2011,181.9
A,THS,EMP,TOTAL,ITF65,2012,178.5
A,THS,EMP,TOTAL,ITF65,2013,174.4
A,THS,EMP,TOTAL,ITF65,2014,171.8
A,THS,EMP,TOTAL,ITF65,2015,171.4
A,THS,EMP,TOTAL,ITF65,2016,174.6
A,THS,EMP,TOTAL,ITF65,2017,173.9
A,THS,EMP,TOTAL,ITF65,2018,172.2
A,THS,EMP,TOTAL,ITF65,2019,169.3
A,THS,EMP,TOTAL,ITF65,2020,166.8
A,THS,EMP,TOTAL,ITF65,2021,165.9
A,THS,EMP,TOTAL,ITF65,2022,169.6
A,THS,EMP,TOTAL,ITF65,2023,173.2
A,THS,EMP,TOTAL,ITG,2000,2058.3
A,THS,EMP,TOTAL,ITG,2001,2086.0
A,THS,EMP,TOTAL,ITG,2002,2128.8
A,THS,EMP,TOTAL,ITG,2003,2151.3
A,THS,EMP,TOTAL,ITG,2004,2164.5
A,THS,EMP,TOTAL,ITG,2005,2204.4
A,THS,EMP,TOTAL,ITG,2006,2268.0
A,THS,EMP,TOTAL,ITG,2007,2272.5
A,THS,EMP,TOTAL,ITG,2008,2266.4
A,THS,EMP,TOTAL,ITG,2009,2221.8
A,THS,EMP,TOTAL,ITG,2010,2193.3
A,THS,EMP,TOTAL,ITG,2011,2175.7
A,THS,EMP,TOTAL,ITG,2012,2147.0
A,THS,EMP,TOTAL,ITG,2013,2095.3
A,THS,EMP,TOTAL,ITG,2014,2083.7
